name,destination,seller,price_in_eur,weight,Strain,Type,Rating_weed,Effects,Flavor,Description,weed,hash,source,origin,items_sold,Rating_seller
5g - ⭐ critical mass ⭐ top shelf indo...,Europe,GreenConnection,46.8286,5.0g,critical-mass,indica,4.3,"Relaxed,Happy,Sleepy,Euphoric,Hungry","Earthy,Pungent,Sweet","Critical Mass is a combination of Afghani and Skunk #1 that originated from the breeder Mr. Nice Seed Bank. With a large 'critical mass' of production, branches tend to snap from the weight of these dense buds. Flowering time is approximately 6-8 weeks, with a heavy leaf to flower ratio. However, due to the large production of flowering, this strain is susceptible to mold which can be reduced by growing indoors to reduce humidity. THC levels of this strain may reach 19-22%.",1,0,Torzon,Spain,104.0,4.82
1g bio-cali  super glue (homegrow),WorldWide,LuckyXLuke,18.7278,1.0g,superglue,hybrid,4.7,"Relaxed,Happy,Euphoric,Uplifted,Giggly","Earthy,Woody,Pine","Superglue is a hybrid strain bred by Seedism Seeds. A cross between Afghani and Northern Lights, Superglue inherits indica growth patterns along with a sweet caramel and pine aroma. Superglue brings calming relaxation to the mind and body, but leaves you functional and energetic enough for social activities or a productive afternoon.",1,0,Torzon,Germany,292.0,4.84
4oz durban gushers indoor,North America,apeman420,208.20800000000003,4.0g,bango,hybrid,4.7,"Uplifted,Creative,Energetic,Euphoric,Focused","Lime,Earthy,Pungent","Bango is a hybrid strain with a rich terpene profile and tropical flavors worth sharing. This hybrid is a combination of White Fire Alien OG and Mango Kush, exhibiting subtle hints of each on the nose and palate. With sweet, fruity flavors of mango, banana, and pine, and an aroma with sweet floral notes and citrus peel, Bango offers an enchanting bouquet that will linger in the air. Bango’s effects are equal parts cerebral and stimulating, and is certain to get you talking. This strain is preferred for mood elevation, appetite stimulation, and nullifying depression. ",1,0,Torzon,United States,503.0,4.96
3g gelato cali premium strain,WorldWide,DrugXpress,53.071200000000005,3.0g,gelato,hybrid,4.7,"Relaxed,Happy,Euphoric,Uplifted,Creative","Sweet,Pungent,Flowery","Gelato (also referred to as 'Larry Bird') is another tantalizing hybrid cannabis strain from Cookie Fam Genetics, following in the footsteps of its parents Sunset Sherbet and Thin Mint Girl Scout Cookies. This Bay Area, California native gets its name from the fruity, dessert-like aroma, a common genetic thread among the Cookie family. Her buds tend to bloom in dark purple hues illuminated by fiery orange hairs and a shining white coat of crystal resin. Novice consumers may want to approach this THC powerhouse with caution, but those armed with a high tolerance will delight in Gelato’s heavy-handed euphoria. Physical relaxation comes on strong, but many find themselves still mentally agile enough to stay productive and creative when enjoying Gelato during the day.",1,0,Torzon,Germany,12.0,4.92
1x tropical boys gelato - fastship 3.5g b...,WorldWide,greenleafde,62.4351,3.5g,gelato,hybrid,4.7,"Relaxed,Happy,Euphoric,Uplifted,Creative","Sweet,Pungent,Flowery","Gelato (also referred to as 'Larry Bird') is another tantalizing hybrid cannabis strain from Cookie Fam Genetics, following in the footsteps of its parents Sunset Sherbet and Thin Mint Girl Scout Cookies. This Bay Area, California native gets its name from the fruity, dessert-like aroma, a common genetic thread among the Cookie family. Her buds tend to bloom in dark purple hues illuminated by fiery orange hairs and a shining white coat of crystal resin. Novice consumers may want to approach this THC powerhouse with caution, but those armed with a high tolerance will delight in Gelato’s heavy-handed euphoria. Physical relaxation comes on strong, but many find themselves still mentally agile enough to stay productive and creative when enjoying Gelato during the day.",1,0,Torzon,Germany,2749.0,4.86
5g super silver haze [fastship] ,WorldWide,greenleafde,67.6403,5.0g,haze,sativa,4.2,"Uplifted,Happy,Creative,Tingly,Relaxed","Earthy,Pungent,Sweet","The illustrious Haze sativa first took root in Santa Cruz, California during the 1960s where long growing seasons accommodated her lengthy flowering cycle. Since then, Haze has become the proud parent of countless hybrids around the globe, passing on its genetics from Colombia, Mexico, Thailand, and South India. Although Haze cultivators must wait patiently for Haze flowers to reach full maturation, few strains can match the high-energy, creative buzz provided by this sativa staple. Haze's aroma is typically characterized by a spicy scent accented by hints of citrus and earthy sweetness. ",1,0,Torzon,Germany,2749.0,4.86
tin003 glow pop indoor uber trim qp,North America,SomethingTerps,70.98,3.0g,or,hybrid,4.4,"Hungry,Happy,Relaxed,Euphoric,Sleepy","Earthy,Flowery,Woody","Or, comprised of 70 percent indica genetics, is an Israeli strain from the medical cannabis supplier Tikun Olam. Primarily designed for patients with sleep disorders, Or also remedies an array of other symptoms including nausea, pain, inflammation, indigestion, and appetite loss.",1,0,Torzon,United States,123.0,4.98
7g rainbow reckles 7 cannabis uk,Europe,englandshop,42.669900000000005,7.0g,rainbow,hybrid,4.5,"Euphoric,Relaxed,Happy,Talkative,Uplifted","Sweet,Citrus,Orange","Rainbow is a 50/50 indica/sativa hybrid from Spanish breeders Lifetime Seeds, created by crossing Dancehall with Blueberry.  A compact, fast flowering strain with little side-branching, it does very well when grown in the “sea-of-green” style. Rainbow presents a wide array of colors towards the end of flowering, hence the moniker. With a spicy-sweet fruity flavor, this tasty hybrid can give consumers a pleasant, creative high and pain relief without a heavy body sensation.  ",1,0,Torzon,United Kingdom,72.0,4.99
15g lowryder #2 x ak-47,Europe,Santalblanc,145.6819,15.0g,lowryder,hybrid,4.4,"Relaxed,Uplifted,Happy,Creative,Sleepy","Sweet,Pine,Citrus","Lowryder is a hybrid strain that was inbred for nine generations by Joint Doctor Seeds to give it a dwarfed size. Growing no more than 16 inches tall, it's the cannabis equivalent of a bonsai for the discrete grower’s windowsill or balcony. Lowryder’s small size comes from a species of cannabis ruderalis crossed with Northern Lights #2 and then William’s Wonder. Consumers, be patient with this strain: its medicinal and cerebrally stimulating effects have a slow but powerful onset. A mild earthy aroma radiates from the small, conic buds which autoflower in a short 40 to 45 days. Lowryder is a stalwart plant that can survive in harsh, colder climates, making it a popular strain in northern regions like Finland and Canada.",1,0,Torzon,Germany,50.0,5.0
2g | banana runtz | cali mastergrow | 29%...,WorldWide,DieseGute,35.1715,2.0g,bananas,hybrid,4.5,"Relaxed,Energetic,Happy,Uplifted,Focused","Tropical,Grape,Vanilla","Bananas from Leafs by Snoop is an indica-dominant hybrid strain offered in concentrate form. This shatter intends to capture sweet tropical flavors of fruit and banana, and offers energizing cerebral effects to fuel creativity. This strain is high in THC with a potency that’s said to stretch to 22%.",1,0,Torzon,Germany,433.0,4.82
2g ghost train haze | free & fast shi...,WorldWide,FlixDrugs,33.2969,2.0g,ghost-train-haze,sativa,4.6,"Uplifted,Happy,Energetic,Euphoric,Focused","Earthy,Citrus,Pine","First bred by Rare Dankness, Ghost Train Haze is a sativa cross between Ghost OG and Neville’s Wreck. Unlike typical sativas, Ghost Train Haze grows dense buds blanketed in white, crystal-capped trichomes. With a sour citrus and floral aroma, Ghost Train Haze delivers a potent dose of THC to knock out pain, depression, and appetite loss, but patients prone to anxiety should steer clear of this heavy-hitter. Low doses are conducive to concentration and creativity, but you may notice some cerebral haziness as you administer more. Ghost Train Haze is a suitable outdoor strain for warm climates and has a 65 to 80 day flowering time indoors.",1,0,Torzon,Germany,59.0,4.75
3.5g cryptonite ndd shipping,WorldWide,radarbreeder,30.475900000000003,3.5g,crypt,hybrid,4.4,"Relaxed,Euphoric,Focused,Happy,Uplifted","Sweet,Cheese,Pungent","Crypt from Northern California is an indica-dominant hybrid with a mysterious lineage. Its aroma falls on the border between sweet and sour, blending pine, lemon, and cheese flavors.",1,0,Torzon,United Kingdom,1.0,5.0
50g | cali mule fuel | 24% thc | fast shi...,WorldWide,DieseGute,723.1952,50.0g,murkle,indica,2.0,Giggly,,"Murkle by OBSoul is the accidental genetic pairing of an M-39 mother and a Purple Urkle father. OBSoul noted the strain’s fast vegetation cycle and an abundance of rock-hard colas mature over the plant’s lifecycle. Murkle’s aroma and flavor are that of grape candy, speaking to its paternal genetics, even though this phenotype does not share that strain’s purple hue. Enjoy Murkle later in the day to maximize its indica-dominant effects.  ",1,0,Torzon,Germany,433.0,4.82
7g sour diesel £ 58.8,WorldWide,maurelius,71.6898,7.0g,sour-diesel,sativa,4.4,"Happy,Uplifted,Euphoric,Energetic,Relaxed","Diesel,Pungent,Earthy","Sour Diesel, sometimes called Sour D, is an invigorating sativa-dominant strain named after its pungent, diesel-like aroma. This fast-acting strain delivers energizing, dreamy cerebral effects that have pushed Sour Diesel to its legendary status. Stress, pain, and depression fade away in long-lasting relief that makes Sour Diesel a top choice among medical patients. This strain took root in the early 90's, and it is believed to have descended from Chemdawg 91 and Super Skunk.",1,0,Torzon,United Kingdom,308.0,4.93
5g 50€ re opening sale super lemon haze...,WorldWide,WeedHunter1312,52.0247,5.0g,lemon-haze,sativa,4.3,"Happy,Uplifted,Euphoric,Energetic,Relaxed","Lemon,Citrus,Sweet","Lemon Haze has been characterized as smelling of fresh peeled lemon slices with a similar taste. Its buds appear to be green and yellow with amber hairs on the trichomes, giving it the yellow tint. This strain's THC has been measured at about 15-20% with a CBD of 0.38%. ",1,0,Torzon,Germany,474.0,4.93
5g cali mac premium quali (fastship)  ,WorldWide,greenleafde,88.45200000000001,5.0g,ghost-ship,indica,4.0,"Relaxed,Happy,Sleepy,Euphoric,Tingly","Earthy,Pungent,Skunk","Ghost Ship is an indica-dominant cross between Purple Kush Starship and Gupta Kush created by Colorado Seed Inc. Pervasive relaxation cascades over the body, but the buzz is not lethargic. With a very strong aroma that can only be described as “Kushy,” this strain soothes aches and pains while lending heady introspection. Think hard and rest easy. This flower is a solid option for muscle relaxation and stress relief.  ",1,0,Torzon,Germany,2749.0,4.86
10g | purple homegrown | gorilla glue | 2...,WorldWide,DieseGute,175.85750000000002,10.0g,omega,hybrid,4.8,"Euphoric,Happy,Tingly,Relaxed,Uplifted","Menthol,Spicy/Herbal,Sweet","Bred over generations from White Widow, Kush, NYC Diesel, and Permafrost genetics, Omega by Rogue Buds is a hybrid strain that lets the mind soar while relaxing the body. This high-THC strain carries a pungent and complex aroma comprised of earthy pine, sweet citrus, and spicy menthol notes. Omega eases muscle tension and frees the headspace of excessive stress, making this strain a perfect partner for winding down after a long day.",1,0,Torzon,Germany,433.0,4.82
20g bulldog haze [fastship]  ,WorldWide,greenleafde,218.5183,20.0g,haze,sativa,4.2,"Uplifted,Happy,Creative,Tingly,Relaxed","Earthy,Pungent,Sweet","The illustrious Haze sativa first took root in Santa Cruz, California during the 1960s where long growing seasons accommodated her lengthy flowering cycle. Since then, Haze has become the proud parent of countless hybrids around the globe, passing on its genetics from Colombia, Mexico, Thailand, and South India. Although Haze cultivators must wait patiently for Haze flowers to reach full maturation, few strains can match the high-energy, creative buzz provided by this sativa staple. Haze's aroma is typically characterized by a spicy scent accented by hints of citrus and earthy sweetness. ",1,0,Torzon,Germany,2749.0,4.86
10g bio royal cheese (homegrow),WorldWide,LuckyXLuke,98.8533,10.0g,cheese,hybrid,4.1,"Relaxed,Happy,Euphoric,Uplifted,Hungry","Cheese,Earthy,Pungent","Named for its sharply sour aroma, Cheese is an indica-dominant hybrid from the U.K. that has achieved widespread popularity for its unique flavor and consistent potency. With origins that stretch back to the late 1980s, Cheese is said to descend from a Skunk #1 phenotype whose pungent aroma made it stand out. Breeders like Big Buddha Seeds later introduced Afghani indica genetics to increase Cheese’s trichome production and yields. The resulting hybrid is now well-known for its relaxed, happy effects that gently ease you into a blissful state of mind.",1,0,Torzon,Germany,292.0,4.84
